"id","article_id","source","first_property","middle_one","middle_two","second_property","destination","length","relevance_score","rarity_score","localPageRankMean","localHubMean","dbpediaPageRankMean","path_informativeness","path_pattern_informativeness","localPageViewMean"
"10167","130","Hillary_Clinton","R:successor","Kirsten_Gillibrand",,"R:party","Democratic_Party_(United_States)","2","0.082838034337100","40761.50000","0.119245549454000","0.019642568278800","324.066166667000000","0.488574735411000","2.397895272800000","29159.666666700000000"
"10168","130","Hillary_Clinton","R:predecessor","Daniel_Patrick_Moynihan",,"R:party","Democratic_Party_(United_States)","2","0.052666716800700","26910.50000","0.119245549454000","0.018553340418600","323.957866667000000","0.515963451033000","2.397895272800000","28877.666666700000000"
"10169","130","Hillary_Clinton","R:spouse","Bill_Clinton",,"R:party","Democratic_Party_(United_States)","2","0.078045277660500","30145.50000","0.119245549454000","0.019642568278800","422.206666667000000","0.461332528889000","3.496507561470000","38239.333333300000000"
"10170","130","Hillary_Clinton","R:predecessor","Condoleezza_Rice",,"R:party","Democratic_Party_(United_States)","2","0.039818777716400","26910.50000","0.119245549454000","0.019642568278800","333.292600000000000","0.465180276351000","2.397895272800000","29888.333333300000000"
"10171","130","Hillary_Clinton","R:deputy","James_Steinberg",,"R:party","Democratic_Party_(United_States)","2","0.053638768587700","19790.50000","0.119245549454000","0.018553340418600","320.995576667000000","0.702743886572000","3.496507561470000","28713.333333300000000"
"10172","130","Hillary_Clinton","R:child","Chelsea_Clinton",,"R:party","Democratic_Party_(United_States)","2","0.081400972710100","23228.00000","0.119245549454000","0.019642568278800","322.303280000000000","0.651960711890000","3.496507561470000","33973.333333300000000"
"10173","130","Hillary_Clinton","R:successor","John_Kerry",,"R:party","Democratic_Party_(United_States)","2","0.040716257699400","40761.50000","0.119245549454000","0.019642568278800","356.019666667000000","0.488574735411000","2.397895272800000","30430.000000000000000"
"10174","130","Hillary_Clinton","L:predecessor","Kirsten_Gillibrand",,"R:party","Democratic_Party_(United_States)","2","0.082838034337100","26910.50000","0.119245549454000","0.019642568278800","324.066166667000000","0.367650184151000","2.397895272800000","29159.666666700000000"
"10175","130","Hillary_Clinton","L:spouse","Presidency_of_Bill_Clinton",,"R:party","Democratic_Party_(United_States)","2","0.067469596871800","30145.50000","0.117714287167000","0.019642568278800","330.380233333000000","0.384146277078000","2.803360380910000","28932.000000000000000"
"10176","130","Hillary_Clinton","L:spouse","Bill_Clinton",,"R:party","Democratic_Party_(United_States)","2","0.078045277660500","30145.50000","0.119245549454000","0.019642568278800","422.206666667000000","0.384146277078000","2.803360380910000","38239.333333300000000"
"10177","130","Hillary_Clinton","L:successor","Condoleezza_Rice",,"R:party","Democratic_Party_(United_States)","2","0.042435372046800","40761.50000","0.119245549454000","0.019642568278800","333.292600000000000","0.334202231788000","2.803360380910000","29888.333333300000000"
"10178","130","Hillary_Clinton","L:predecessor","John_Kerry",,"R:party","Democratic_Party_(United_States)","2","0.040716257699400","26910.50000","0.119245549454000","0.019642568278800","356.019666667000000","0.367650184151000","2.397895272800000","30430.000000000000000"
"10179","130","Hillary_Clinton","L:parent","Chelsea_Clinton",,"R:party","Democratic_Party_(United_States)","2","0.081400972710100","26620.00000","0.119245549454000","0.019642568278800","322.303280000000000","0.450697232511000","3.496507561470000","33973.333333300000000"
"10180","130","Hillary_Clinton","R:otherParty","Republican_Party_(United_States)",,"L:politicalPartyInLegislature","United_States_Senate","2","0.044453464199000","987.00000","0.062312266661200","0.028124651571900","527.539666667000000","0.449022709219000","2.803360380910000","29374.000000000000000"
"10181","130","Hillary_Clinton","R:party","Democratic_Party_(United_States)",,"L:politicalPartyOfLeader","United_States_Senate","2","0.051278422671900","19742.00000","0.144952073955000","0.028124651571900","535.871333333000000","0.196185404269000","2.803360380910000","30276.666666700000000"
"10182","130","Hillary_Clinton","R:party","Democratic_Party_(United_States)",,"L:politicalPartyInLegislature","United_States_Senate","2","0.051278422671900","19624.00000","0.144952073955000","0.028124651571900","535.871333333000000","0.299115708631000","1.887069649030000","30276.666666700000000"
"10183","130","Donald_Trump","R:party",,,,"Democratic_Party_(United_States)","1","0.066147049289600","38796.00000","0.148499094670000","0.014766165906900","437.134600000000000","0.319635275940000","2.803360380910000","73268.500000000000000"
"10184","130","Donald_Trump","R:party","Independent_politician",,"L:politicalPartyInLegislature","United_States_Senate","2","0.062553855375200","19624.00000","0.048017280358800","0.027080023167400","336.396733333000000","0.423572315222000","1.887069649030000","45035.666666700000000"
"10185","130","Donald_Trump","R:party","Democratic_Party_(United_States)",,"L:politicalPartyInLegislature","United_States_Senate","2","0.059094768764200","19624.00000","0.130364179110000","0.027080023167400","506.864066667000000","0.366057166166000","1.887069649030000","50447.333333300000000"
"10186","130","Donald_Trump","R:party","Republican_Party_(United_States)",,"L:politicalPartyInLegislature","United_States_Senate","2","0.050097187133900","19624.00000","0.047724371815800","0.027080023167400","498.532400000000000","0.389716865434000","1.887069649030000","49544.666666700000000"
"10187","130","Donald_Trump","R:party","Democratic_Party_(United_States)",,"L:politicalPartyOfLeader","United_States_Senate","2","0.059094768764200","19742.00000","0.130364179110000","0.027080023167400","506.864066667000000","0.263126861805000","2.803360380910000","50447.333333300000000"
"10188","130","Democratic_Party_(United_States)","L:politicalPartyInLegislature",,,,"United_States_Senate","1","0.010393623321700","452.00000","0.189355774852000","0.025853868844200","745.505000000000000","0.412479056393000","3.496507561470000","11329.000000000000000"
"10189","130","Democratic_Party_(United_States)","L:politicalPartyOfLeader",,,,"United_States_Senate","1","0.010393623321700","688.00000","0.189355774852000","0.025853868844200","745.505000000000000","0.206618447669000","3.496507561470000","11329.000000000000000"
"10190","130","Democratic_Party_(United_States)","L:party","Joe_Biden",,"L:leader","United_States_Senate","2","0.019743522519000","21229.50000","0.136009953312000","0.024900513972300","516.969266667000000","0.754497352698000","3.496507561470000","9844.000000000000000"
"10191","130","Democratic_Party_(United_States)","L:party","Mark_E._Clayton",,"R:occupation","United_States_Senate","2","0.015141217883000","96429.50000","0.130364179110000","0.028592031663500","497.206559667000000","0.383014572029000","2.397895272800000","7555.333333330000000"
"10192","130","Democratic_Party_(United_States)","L:party","William_Luther_Hill",,"R:profession","United_States_Senate","2","0.009771821253470","22285.50000","0.130364179110000","0.028592031663500","497.096117667000000","0.383014572029000","2.397895272800000","7553.666666670000000"
"10193","130","Democratic_Party_(United_States)","L:party","John_Martin_Hamley",,"R:relation","United_States_Senate","2","0.002081089031690","21143.50000","0.130364179110000","0.028592031663500","497.070868333000000","0.382743078122000","2.110213200350000","7552.666666670000000"
"10194","130","Democratic_Party_(United_States)","L:party","Presidency_of_Barack_Obama",,"R:profession","United_States_Senate","2","0.013088493121700","22285.50000","0.130364179110000","0.028592031663500","509.699366667000000","0.383014572029000","2.397895272800000","7811.000000000000000"
"10195","130","Democratic_Party_(United_States)","L:party","Sally_Smith_(politician)",,"R:occupation","United_States_Senate","2","0.009007938858980","96429.50000","0.130364179110000","0.028592031663500","497.097784333000000","0.383014572029000","2.397895272800000","7553.333333330000000"
"10196","130","Democratic_Party_(United_States)","L:politicalPartyInLegislature","Kansas_Legislature",,"R:house","United_States_Senate","2","0.006878339530190","340.50000","0.130364179110000","0.028592031663500","499.363176667000000","0.429067641164000","2.803360380910000","7568.666666670000000"
"10197","130","Democratic_Party_(United_States)","L:party","Frank_Voelker,_Sr.",,"R:relation","United_States_Senate","2","0.008535364180850","21143.50000","0.130364179110000","0.028592031663500","497.093879333000000","0.382743078122000","2.110213200350000","7552.666666670000000"
"10198","130","Democratic_Party_(United_States)","L:party","Claiborne_Pell",,"R:profession","United_States_Senate","2","0.009345612429580","22285.50000","0.130364179110000","0.028592031663500","498.692083333000000","0.383014572029000","2.397895272800000","7581.000000000000000"
"10199","130","Democratic_Party_(United_States)","L:party","Francis_Xavier_Ransdell",,"R:relation","United_States_Senate","2","0.008897809935900","21143.50000","0.130364179110000","0.028592031663500","497.097927333000000","0.382743078122000","2.110213200350000","7552.666666670000000"
"10200","130","Democratic_Party_(United_States)","L:party","Pete_Ashdown",,"R:knownFor","United_States_Senate","2","0.025384758543500","31057.50000","0.130364179110000","0.028592031663500","497.134760667000000","0.403256555228000","3.496507561470000","7556.666666670000000"
"10201","130","Democratic_Party_(United_States)","L:party","LaDonna_Harris",,"R:spouse","United_States_Senate","2","0.010913735012900","30145.50000","0.130364179110000","0.028592031663500","497.431560000000000","0.324213422730000","2.803360380910000","7567.666666670000000"
"10202","130","Democratic_Party_(United_States)","L:party","Emily_Taft_Douglas",,"R:spouse","United_States_Senate","2","0.011608621686200","30145.50000","0.130364179110000","0.028592031663500","497.181579000000000","0.324213422730000","2.803360380910000","7555.333333330000000"
"10203","130","Democratic_Party_(United_States)","L:party","George_Arceneaux,_Jr.",,"R:occupation","United_States_Senate","2","0.009707628328630","96429.50000","0.130364179110000","0.028592031663500","497.169850333000000","0.383014572029000","2.397895272800000","7552.666666670000000"
"10204","130","Democratic_Party_(United_States)","L:party","Frank_Voelker,_Jr.",,"R:relation","United_States_Senate","2","0.009476621481130","21143.50000","0.130364179110000","0.028592031663500","497.126893000000000","0.382743078122000","2.110213200350000","7552.666666670000000"
"10205","130","Democratic_Party_(United_States)","L:politicalPartyInLegislature","United_States_Congress",,"R:house","United_States_Senate","2","0.022984964730300","340.50000","0.130364179110000","0.036256633073000","715.357666667000000","0.312598716889000","2.803360380910000","8959.333333330000000"
"10206","130","Democratic_Party_(United_States)","L:politicalPartyOfLeader","United_States_Congress",,"R:house","United_States_Senate","2","0.022984964730300","458.50000","0.130364179110000","0.036256633073000","715.357666667000000","0.342798788179000","3.496507561470000","8959.333333330000000"
"11219","133","Matteo_Renzi","R:birthPlace",,,,"Italy","1","0.086450281655000","680612.00000","0.269461151724000","0.014239333888000","1242.756745000000000","0.226363945176000","3.465735902800000","5266.000000000000000"
"11220","133","Matteo_Renzi","L:leader",,,,"Italy","1","0.086450281655000","3663.00000","0.269461151724000","0.014239333888000","1242.756745000000000","0.859588051378000","3.465735902800000","5266.000000000000000"
"11221","133","Matteo_Renzi","R:deputy","Lorenzo_Guerini",,"R:birthPlace","Italy","2","0.090719452332000","340698.50000","0.188020617533000","0.015817857305600","828.602156667000000","0.776194707913000","3.465735902800000","3514.000000000000000"
"11222","133","Matteo_Renzi","R:president","Sergio_Mattarella",,"R:birthPlace","Italy","2","0.078235973204500","343210.50000","0.232330209073000","0.017659849217800","829.887513333000000","0.439691189279000","3.465735902800000","3656.000000000000000"
"11223","133","Matteo_Renzi","R:predecessor","Leonardo_Domenici",,"R:birthPlace","Italy","2","0.087400814983500","347818.50000","0.188020617533000","0.023984817264800","828.599956333000000","0.552210274357000","3.465735902800000","3512.000000000000000"
"11224","133","Matteo_Renzi","R:almaMater","University_of_Florence",,"R:country","Italy","2","0.077195392942500","341962.00000","0.188020617533000","0.015817857305600","831.468566667000000","0.761810142276000","3.465735902800000","3540.000000000000000"
"11225","133","Matteo_Renzi","R:birthPlace","Florence",,"R:country","Italy","2","0.055780397877000","657519.00000","0.188020617533000","0.015817857305600","924.451496667000000","0.485272435299000","2.772588722240000","4374.333333330000000"
"11226","133","Matteo_Renzi","R:predecessor","Province_of_Florence",,"R:country","Italy","2","0.073221310713300","324725.50000","0.195326496487000","0.015817857305600","831.753493333000000","0.486406113463000","3.465735902800000","3530.333333330000000"
"11227","133","Matteo_Renzi","R:successor","Province_of_Florence",,"R:country","Italy","2","0.073221310713300","338576.50000","0.195326496487000","0.015817857305600","831.753493333000000","0.486406113463000","3.465735902800000","3530.333333330000000"
"11228","133","Matteo_Renzi","R:birthPlace","Tuscany",,"R:country","Italy","2","0.054358254884600","657519.00000","0.188020617533000","0.015817857305600","871.650496667000000","0.485272435299000","2.772588722240000","4036.000000000000000"
"11229","133","Matteo_Renzi","R:successor","Dario_Nardella",,"R:nationality","Italy","2","0.080354438811600","70033.50000","0.188020617533000","0.017659849217800","828.769305333000000","0.654105540728000","3.465735902800000","3516.000000000000000"
"11230","133","Matteo_Renzi","R:predecessor","Leonardo_Domenici",,"R:nationality","Italy","2","0.087400814983500","56182.50000","0.188020617533000","0.023984817264800","828.599956333000000","0.586686870031000","3.465735902800000","3512.000000000000000"
"11231","133","Matteo_Renzi","R:president","Sergio_Mattarella",,"L:leader","Italy","2","0.078235973204500","4736.00000","0.232330209073000","0.017659849217800","829.887513333000000","0.894629750123000","3.465735902800000","3656.000000000000000"
"11232","133","Matteo_Renzi","L:primeMinister","Sergio_Mattarella",,"L:leader","Italy","2","0.078235973204500","3680.50000","0.232330209073000","0.017659849217800","829.887513333000000","0.860765062613000","3.465735902800000","3656.000000000000000"
"11233","133","Matteo_Renzi","L:primeMinister","Federica_Mogherini",,"R:birthPlace","Italy","2","0.087330845875700","342155.00000","0.180714738580000","0.017659849217800","830.578050000000000","0.405826501769000","1.386294361120000","3622.000000000000000"
"11234","133","Matteo_Renzi","L:primeMinister","Sergio_Mattarella",,"R:birthPlace","Italy","2","0.078235973204500","342155.00000","0.232330209073000","0.017659849217800","829.887513333000000","0.405826501769000","1.386294361120000","3656.000000000000000"
"11235","133","Matteo_Renzi","L:primeMinister","Lapo_Pistelli",,"R:birthPlace","Italy","2","0.075474985499200","342155.00000","0.180714738580000","0.017659849217800","828.641374333000000","0.405826501769000","1.386294361120000","3512.333333330000000"
"11236","133","Matteo_Renzi","L:successor","Leonardo_Domenici",,"R:birthPlace","Italy","2","0.087400814983500","361669.50000","0.188020617533000","0.023984817264800","828.599956333000000","0.262316868453000","3.465735902800000","3512.000000000000000"
"11237","133","Matteo_Renzi","L:primeMinister","Dario_Franceschini",,"R:birthPlace","Italy","2","0.090551377708600","342155.00000","0.180714738580000","0.017659849217800","828.957703333000000","0.405826501769000","1.386294361120000","3520.666666670000000"
"11238","133","Matteo_Renzi","L:primeMinister","Roberta_Pinotti",,"R:birthPlace","Italy","2","0.083731017643100","342155.00000","0.180714738580000","0.017659849217800","828.764198667000000","0.405826501769000","1.386294361120000","3530.666666670000000"
"11239","133","Matteo_Renzi","L:primeMinister","Paolo_Gentiloni",,"R:birthPlace","Italy","2","0.081351049785200","342155.00000","0.180714738580000","0.017659849217800","828.808107333000000","0.405826501769000","1.386294361120000","3526.000000000000000"
"11240","133","Matteo_Renzi","L:primeMinister","Angelino_Alfano",,"R:birthPlace","Italy","2","0.077446288505500","342155.00000","0.180714738580000","0.017659849217800","829.236176667000000","0.405826501769000","1.386294361120000","3528.333333330000000"
"11241","133","Matteo_Renzi","L:firstLeader","European_Parliament_election,_2014_(Italy)",,"R:country","Italy","2","0.050325789912900","317631.00000","0.180714738580000","0.017659849217800","829.334680000000000","0.391634797104000","2.079441541680000","3528.333333330000000"
"11242","133","Matteo_Renzi","L:firstLeader","Italian_local_elections,_2014",,"R:country","Italy","2","0.074686444708200","317631.00000","0.180714738580000","0.017659849217800","828.570904667000000","0.391634797104000","2.079441541680000","3512.333333330000000"
"11243","133","Matteo_Renzi","L:tenant","Palazzo_Chigi",,"R:country","Italy","2","0.050313783339200","320179.50000","0.180714738580000","0.017659849217800","829.861830000000000","0.414564259898000","3.465735902800000","3537.333333330000000"
"11244","133","Matteo_Renzi","L:predecessor","Dario_Nardella",,"R:nationality","Italy","2","0.080354438811600","56182.50000","0.188020617533000","0.017659849217800","828.769305333000000","0.424293669726000","3.465735902800000","3516.000000000000000"
"11245","133","Matteo_Renzi","L:successor","Leonardo_Domenici",,"R:nationality","Italy","2","0.087400814983500","70033.50000","0.188020617533000","0.023984817264800","828.599956333000000","0.296793464128000","3.465735902800000","3512.000000000000000"
"11246","133","Matteo_Renzi","L:primeMinister","Andrea_Orlando",,"R:birthPlace","Italy","2","0.082693606025800","342155.00000","0.180714738580000","0.017659849217800","828.716802000000000","0.405826501769000","1.386294361120000","3515.666666670000000"
"11247","133","Matteo_Renzi","L:firstLeader","Italian_local_elections,_2015",,"R:country","Italy","2","0.074609400269700","317631.00000","0.180714738580000","0.017659849217800","828.554749667000000","0.391634797104000","2.079441541680000","3515.000000000000000"
"11248","133","Matteo_Renzi","L:firstLeader","Next_Italian_general_election",,"R:country","Italy","2","0.070939060287000","317631.00000","0.180714738580000","0.017659849217800","828.740459667000000","0.391634797104000","2.079441541680000","3612.666666670000000"
"11249","133","Europe","L:countryOrigin","Vega_(rocket)",,"R:countryOrigin","Italy","2","0.040086037871500","147.00000","0.106653395088000","0.010759763549400","1397.092636670000000","0.845622755305000","3.465735902800000","6152.000000000000000"
"11250","133","Europe","L:location","Mont_Blanc_Tunnel",,"R:routeEndLocation","Italy","2","0.028664129446800","83493.00000","0.106653395088000","0.010759763549400","1396.339530000000000","0.523177241850000","3.465735902800000","6184.666666670000000"
"11251","133","Europe","L:broadcastArea","Mediaset_Italia",,"R:country","Italy","2","0.049131770144800","320341.50000","0.106653395088000","0.017084731596400","1395.229169670000000","0.286043008218000","2.079441541680000","6093.333333330000000"
"11252","133","Europe","L:hometown","MullMuzzler",,"R:hometown","Italy","2","0.040992115087200","50454.00000","0.106653395088000","0.010759763549400","1395.511760000000000","0.845622755305000","3.465735902800000","6105.333333330000000"
"11253","133","Europe","L:broadcastArea","Mediaset_Italia",,"R:locationCountry","Italy","2","0.049131770144800","10454.00000","0.106653395088000","0.017084731596400","1395.229169670000000","0.298993794437000","2.079441541680000","6093.333333330000000"
"11254","133","Europe","L:broadcastArea","TV2000",,"R:country","Italy","2","0.054824995641900","320341.50000","0.106653395088000","0.017084731596400","1395.464116670000000","0.286043008218000","2.079441541680000","6096.000000000000000"
"11255","133","Europe","L:broadcastArea","Telepace",,"R:country","Italy","2","0.054713261325600","320341.50000","0.106653395088000","0.017084731596400","1395.284352670000000","0.286043008218000","2.079441541680000","6094.000000000000000"
"11256","133","Europe","L:regionServed","Foundation_for_subsidiarity",,"R:locationCountry","Italy","2","0.050327104514400","10465.50000","0.106653395088000","0.010759763549400","1395.285124670000000","0.428794885633000","2.772588722240000","6093.333333330000000"
"11257","133","Europe","L:broadcastArea","TV2000",,"R:locationCountry","Italy","2","0.054824995641900","10454.00000","0.106653395088000","0.017084731596400","1395.464116670000000","0.298993794437000","2.079441541680000","6096.000000000000000"
"11258","133","Europe","L:broadcastArea","Telepace",,"R:locationCountry","Italy","2","0.054713261325600","10454.00000","0.106653395088000","0.017084731596400","1395.284352670000000","0.298993794437000","2.079441541680000","6094.000000000000000"
"11259","133","Europe","L:country","AXN_Sci_Fi",,"R:broadcastArea","Italy","2","0.046535096863500","320341.50000","0.106653395088000","0.013218888580500","1395.469747000000000","0.203987447200000","3.465735902800000","6096.333333330000000"
"11260","133","Europe","L:locationCountry","AXN_Sci_Fi",,"R:broadcastArea","Italy","2","0.046535096863500","10454.00000","0.106653395088000","0.013218888580500","1395.469747000000000","0.216057704474000","3.465735902800000","6096.333333330000000"
"11261","133","Europe","L:region","Lucilio_Vanini",,"R:birthPlace","Italy","2","0.036051908122700","368800.00000","0.106653395088000","0.010759763549400","1395.443673670000000","0.423698871843000","3.465735902800000","6100.666666670000000"
"11262","133","Europe","L:regionServed","Olivetti",,"R:foundationPlace","Italy","2","0.050222062371800","6678.50000","0.106653395088000","0.017084731596400","1397.829110000000000","0.360118536198000","3.465735902800000","6165.666666670000000"
"11263","133","Europe","L:regionServed","Olivetti",,"R:locationCountry","Italy","2","0.050222062371800","10465.50000","0.106653395088000","0.017084731596400","1397.829110000000000","0.316627046088000","2.772588722240000","6165.666666670000000"
"11264","133","Europe","L:populationPlace","Swiss_people",,"R:populationPlace","Italy","2","0.041226059630500","3312.00000","0.106653395088000","0.010759763549400","1403.843600000000000","0.845622755305000","3.465735902800000","6199.333333330000000"
"11265","133","Europe","L:broadcastArea","Video_Italia",,"R:broadcastArea","Italy","2","0.051463114653600","6257.00000","0.106653395088000","0.023409699643400","1395.221950000000000","0.374875962369000","3.465735902800000","6094.000000000000000"
"11266","133","Europe","L:broadcastArea","Video_Italia",,"R:country","Italy","2","0.051463114653600","320341.50000","0.106653395088000","0.023409699643400","1395.221950000000000","0.318686666015000","2.079441541680000","6094.000000000000000"
"11267","133","Europe","L:broadcastArea","Video_Italia",,"R:locationCountry","Italy","2","0.051463114653600","10454.00000","0.106653395088000","0.023409699643400","1395.221950000000000","0.324157828429000","2.079441541680000","6094.000000000000000"
"11268","133","Europe","L:country","National_Observatory_of_Outsider_Art",,"R:state","Italy","2","0.044488666685500","330970.50000","0.106653395088000","0.010759763549400","1395.230091330000000","0.346636158632000","2.772588722240000","6092.666666670000000"
"11269","133","Europe","L:country","Academy_of_Fine_Arts,_Verona",,"R:state","Italy","2","0.029461506490600","330970.50000","0.106653395088000","0.010759763549400","1395.877376670000000","0.346636158632000","2.772588722240000","6094.666666670000000"
"12611","139","Bernie_Sanders","R:birthPlace","New_York",,"L:region","Hillary_Clinton","2","0.084238874380000","368800.00000","0.020942482780800","0.012887255412200","566.422766667000000","0.297039402145000","3.912023005430000","16121.666666700000000"
"12612","139","Bernie_Sanders","R:otherParty","Democratic_Party_(United_States)",,"L:party","Hillary_Clinton","2","0.117268272606000","20159.00000","0.091088092262300","0.012887255412200","325.175100000000000","0.200265033731000","2.813410716760000","15750.666666700000000"
"12613","139","Bernie_Sanders","R:birthPlace","New_York",,"L:birthPlace","Donald_Trump","2","0.102846102254000","680612.00000","0.012910503369700","0.012565959452600","537.415500000000000","0.354007811535000","3.912023005430000","32127.333333300000000"
"12614","139","Bernie_Sanders","R:otherParty","Democratic_Party_(United_States)",,"L:party","Donald_Trump","2","0.148468173864000","20159.00000","0.083056112851100","0.012565959452600","296.167833333000000","0.269005816657000","2.813410716760000","31756.333333300000000"
"12615","139","Bernie_Sanders","R:party","Independent_politician",,"L:party","Donald_Trump","2","0.135376910110000","38796.00000","0.015505843956300","0.012565959452600","125.700500000000000","0.226271743798000","3.218875824870000","29885.666666700000000"
"12616","139","Bernie_Sanders","R:otherParty",,,,"Democratic_Party_(United_States)","1","0.072447146464100","1522.00000","0.121093096191000","0.011416985116500","429.460650000000000","0.199217774608000","3.912023005430000","10848.500000000000000"
"12617","139","Bernie_Sanders","R:predecessor","Patty_Murray",,"R:party","Democratic_Party_(United_States)","2","0.053002460607800","26910.50000","0.083688388157700","0.012128998010700","288.691226667000000","0.538281574605000","2.813410716760000","7340.666666670000000"
"12618","139","Bernie_Sanders","R:successor","Peter_Welch",,"R:party","Democratic_Party_(United_States)","2","0.070619675010400","40761.50000","0.083688388157700","0.014553140423400","287.241606667000000","0.503814305795000","2.813410716760000","7266.000000000000000"
"12619","139","Bernie_Sanders","R:associate","Patrick_Leahy",,"R:party","Democratic_Party_(United_States)","2","0.064277566795200","19672.00000","0.083688388157700","0.014553140423400","291.907833333000000","0.636347987661000","3.912023005430000","7475.333333330000000"
"12620","139","Bernie_Sanders","L:successor","Patty_Murray",,"R:party","Democratic_Party_(United_States)","2","0.053002460607800","40761.50000","0.083688388157700","0.012128998010700","288.691226667000000","0.483261464949000","3.218875824870000","7340.666666670000000"
